LeveId,Name,Type,Class,Level,Location,Cost,Expansion,Retired
1527,Home Is Where the Heart Isn't,Fieldcraft,BTN,72,Il Mheg,1,ShB,
1528,Seeds for the Sick,Fieldcraft,BTN,72,Il Mheg,1,ShB,
1529,Pest Problems,Fieldcraft,BTN,74,The Rak'tika Greatwood,1,ShB,
1530,Fresh off the Boat,Fieldcraft,BTN,74,The Rak'tika Greatwood,1,ShB,
1531,Dream a Little Dream,Fieldcraft,BTN,74,The Rak'tika Greatwood,1,ShB,
1532,Spiritual Ventures,Fieldcraft,BTN,76,Amh Araeng,1,ShB,
1533,Culinary Concepts,Fieldcraft,BTN,76,Amh Araeng,1,ShB,
1534,The Only Cure,Fieldcraft,BTN,76,Amh Araeng,1,ShB,
1535,Good Business,Fieldcraft,BTN,78,Lakeland,1,ShB,
1536,The Sweetest Syrup,Fieldcraft,BTN,78,Lakeland,1,ShB,
1537,Big Business,Fieldcraft,BTN,78,Lakeland,1,ShB,
1538,Jewelry for All,Fieldcraft,MIN,70,Kholusia,1,ShB,
1539,The Search for Slag,Fieldcraft,MIN,70,Kholusia,1,ShB,
1540,Barmy for Ballistas,Fieldcraft,MIN,70,Kholusia,1,ShB,
1541,Secret Stones,Fieldcraft,MIN,72,Il Mheg,1,ShB,
1542,New Necklaces,Fieldcraft,MIN,72,Il Mheg,1,ShB,
1543,Crystallized Revenge,Fieldcraft,MIN,72,Il Mheg,1,ShB,
1544,Rocks from Rak'tika,Fieldcraft,MIN,74,The Rak'tika Greatwood,1,ShB,
1545,Jewels for Jewelry,Fieldcraft,MIN,74,The Rak'tika Greatwood,1,ShB,
1546,Knowledge Is Power,Fieldcraft,MIN,74,The Rak'tika Greatwood,1,ShB,
1547,Road to Recovery,Fieldcraft,MIN,76,Amh Araeng,1,ShB,
1548,Jewelry Is Forever,Fieldcraft,MIN,76,Amh Araeng,1,ShB,
1549,The Magic of Mining,Fieldcraft,MIN,76,Amh Araeng,1,ShB,
1550,Lakeland's Legacy,Fieldcraft,MIN,78,Lakeland,1,ShB,
1551,Back Stronger,Fieldcraft,MIN,78,Lakeland,1,ShB,
1552,Crystal Meds,Fieldcraft,MIN,78,Lakeland,1,ShB,
1553,Eco-Warrior of Light,Fieldcraft,FSH,70,The Crystarium,1,ShB,
1554,Needs More Egg,Fieldcraft,FSH,70,The Crystarium,1,ShB,
1555,The Source of the Problem,Fieldcraft,FSH,70,The Crystarium,1,ShB,
1556,Jelly Salad,Fieldcraft,FSH,72,The Crystarium,1,ShB,
1557,Full of Fish,Fieldcraft,FSH,72,The Crystarium,1,ShB,
1558,Aetherquake,Fieldcraft,FSH,72,The Crystarium,1,ShB,
1559,Faerie Fish,Fieldcraft,FSH,74,The Crystarium,1,ShB,
1560,The Bride Aquatic,Fieldcraft,FSH,74,The Crystarium,1,ShB,
1561,A Cherry-red Herring,Fieldcraft,FSH,74,The Crystarium,1,ShB,
1562,Crab Corps,Fieldcraft,FSH,76,The Crystarium,1,ShB,
1563,Magic Mushrooms,Fieldcraft,FSH,76,The Crystarium,1,ShB,
1564,Fish for Days,Fieldcraft,FSH,76,The Crystarium,1,ShB,
1565,Short-term Gains,Fieldcraft,FSH,78,The Crystarium,1,ShB,
1566,Deep-sea Diving,Fieldcraft,FSH,78,The Crystarium,1,ShB,
1567,A Feast for the Senses,Fieldcraft,FSH,78,The Crystarium,1,ShB,
1568,Timber of Tenkonto,Tradecraft,CRP,80,Old Sharlayan,1,EW,
1569,A Real Grind,Tradecraft,CRP,80,Old Sharlayan,1,EW,
1570,Earring Awakening,Tradecraft,CRP,82,Old Sharlayan,1,EW,
1571,A Wristy Experiment,Tradecraft,CRP,82,Old Sharlayan,1,EW,
1572,A Better Conductor,Tradecraft,CRP,84,Old Sharlayan,1,EW,
1573,In Rod We Trust,Tradecraft,CRP,84,Old Sharlayan,1,EW,
1574,An A-prop-riate Request,Tradecraft,CRP,86,Old Sharlayan,1,EW,
1575,Spinning the Time Away,Tradecraft,CRP,86,Old Sharlayan,1,EW,
1576,Annals of the Empire II,Tradecraft,CRP,88,Old Sharlayan,1,EW,
1577,An Integral Reward,Tradecraft,CRP,88,Old Sharlayan,1,EW,
1578,To Delight a Dancer,Tradecraft,BSM,80,Old Sharlayan,1,EW,
1579,Archon Denied,Tradecraft,BSM,80,Old Sharlayan,1,EW,
1580,History of the Hrothgar,Tradecraft,BSM,82,Old Sharlayan,1,EW,
1581,Archon of His Eye,Tradecraft,BSM,82,Old Sharlayan,1,EW,
1582,Records of the Republic,Tradecraft,BSM,84,Old Sharlayan,1,EW,
1583,In Pursuit of Panaloaf,Tradecraft,BSM,84,Old Sharlayan,1,EW,
1584,Mangalomania,Tradecraft,BSM,86,Old Sharlayan,1,EW,
1585,Pruned to Perfection,Tradecraft,BSM,86,Old Sharlayan,1,EW,
1586,Annals of the Empire I,Tradecraft,BSM,88,Old Sharlayan,1,EW,
1587,Plying with Precision,Tradecraft,BSM,88,Old Sharlayan,1,EW,
1588,Haste for High Durium,Tradecraft,ARM,80,Old Sharlayan,1,EW,
1589,The Armoire Is Open,Tradecraft,ARM,80,Old Sharlayan,1,EW,
1590,Ace of Gloves,Tradecraft,ARM,82,Old Sharlayan,1,EW,
1591,The Incomplete Costume,Tradecraft,ARM,82,Old Sharlayan,1,EW,
1592,Armoire Aftercare,Tradecraft,ARM,84,Old Sharlayan,1,EW,
1593,Once and for Alchemy,Tradecraft,ARM,84,Old Sharlayan,1,EW,
1594,Heading toward Bankruptcy,Tradecraft,ARM,86,Old Sharlayan,1,EW,
1595,In-kweh-dible Cooking,Tradecraft,ARM,86,Old Sharlayan,1,EW,
1596,A Gift of Gloves,Tradecraft,ARM,88,Old Sharlayan,1,EW,
1597,Additions to the Armoire,Tradecraft,ARM,88,Old Sharlayan,1,EW,
1598,Awarding Academic Excellence,Tradecraft,GSM,80,Old Sharlayan,1,EW,
1599,Workplace Workout,Tradecraft,GSM,80,Old Sharlayan,1,EW,
1600,The Sage's Successor,Tradecraft,GSM,82,Old Sharlayan,1,EW,
1601,Pewter-hewn Punishment,Tradecraft,GSM,82,Old Sharlayan,1,EW,
1602,Gold Rush Order,Tradecraft,GSM,84,Old Sharlayan,1,EW,
1603,Sage with the Golden Earrings,Tradecraft,GSM,84,Old Sharlayan,1,EW,
1604,To Fight at Her Side,Tradecraft,GSM,86,Old Sharlayan,1,EW,
1605,The Needle That Binds,Tradecraft,GSM,86,Old Sharlayan,1,EW,
1606,Planisphere to Paper,Tradecraft,GSM,88,Old Sharlayan,1,EW,
1607,Star Athletes,Tradecraft,GSM,88,Old Sharlayan,1,EW,
1608,Hell on Leather,Tradecraft,LTW,80,Old Sharlayan,1,EW,
1609,Running up the Tabi,Tradecraft,LTW,80,Old Sharlayan,1,EW,
1610,Boot Legs,Tradecraft,LTW,82,Old Sharlayan,1,EW,
1611,Scouting Talent,Tradecraft,LTW,82,Old Sharlayan,1,EW,
1612,Battered Books,Tradecraft,LTW,84,Old Sharlayan,1,EW,
1613,Loyal Turncoat,Tradecraft,LTW,84,Old Sharlayan,1,EW,
1614,Grips of Fear,Tradecraft,LTW,86,Old Sharlayan,1,EW,
1615,Loving Soles,Tradecraft,LTW,86,Old Sharlayan,1,EW,
1616,Generous Soles,Tradecraft,LTW,88,Old Sharlayan,1,EW,
1617,For What Was Gleaned,Tradecraft,LTW,88,Old Sharlayan,1,EW,
1618,Heavy Armoire,Tradecraft,WVR,80,Old Sharlayan,1,EW,
1619,Helping Handwear,Tradecraft,WVR,80,Old Sharlayan,1,EW,
1620,Hot Heads,Tradecraft,WVR,82,Old Sharlayan,1,EW,
1621,Color Coated,Tradecraft,WVR,82,Old Sharlayan,1,EW,
1622,A Polished Purchase,Tradecraft,WVR,84,Old Sharlayan,1,EW,
1623,Turban Sprawl,Tradecraft,WVR,84,Old Sharlayan,1,EW,
1624,Lightening Up,Tradecraft,WVR,86,Old Sharlayan,1,EW,
1625,Lifetime of Gleaning,Tradecraft,WVR,86,Old Sharlayan,1,EW,
1626,Skill Cap,Tradecraft,WVR,88,Old Sharlayan,1,EW,
1627,A Better Bottom Line,Tradecraft,WVR,88,Old Sharlayan,1,EW,
1628,Wishful Inking,Tradecraft,ALC,80,Old Sharlayan,1,EW,
1629,Nearly Bare,Tradecraft,ALC,80,Old Sharlayan,1,EW,
1630,Luncheon Bound,Tradecraft,ALC,82,Old Sharlayan,1,EW,
1631,Body over Mind,Tradecraft,ALC,82,Old Sharlayan,1,EW,
1632,Rebuilding to Code,Tradecraft,ALC,84,Old Sharlayan,1,EW,
1633,Liquid Competence,Tradecraft,ALC,84,Old Sharlayan,1,EW,
1634,Nearly There,Tradecraft,ALC,86,Old Sharlayan,1,EW,
1635,Practical Command,Tradecraft,ALC,86,Old Sharlayan,1,EW,
1636,Technically Still Magic,Tradecraft,ALC,88,Old Sharlayan,1,EW,
1637,Mindful Study,Tradecraft,ALC,88,Old Sharlayan,1,EW,
1638,Salt of the North,Tradecraft,CUL,80,Old Sharlayan,1,EW,
1639,Topping Up the Pot,Tradecraft,CUL,80,Old Sharlayan,1,EW,
1640,Bobbing for Compliments,Tradecraft,CUL,82,Old Sharlayan,1,EW,
1641,At Any Temperature,Tradecraft,CUL,82,Old Sharlayan,1,EW,
1642,Imperial Palate,Tradecraft,CUL,84,Old Sharlayan,1,EW,
1643,A Stickler for Carrots,Tradecraft,CUL,84,Old Sharlayan,1,EW,
1644,A Historical Flavor,Tradecraft,CUL,86,Old Sharlayan,1,EW,
1645,Comfort Food,Tradecraft,CUL,86,Old Sharlayan,1,EW,
1646,Blast from the Pasta,Tradecraft,CUL,88,Old Sharlayan,1,EW,
1647,The Mountain Steeped,Tradecraft,CUL,88,Old Sharlayan,1,EW,
1648,Paper Minds,Fieldcraft,BTN,80,Labyrinthos,1,EW,
1649,A Balanced Diet,Fieldcraft,BTN,80,Labyrinthos,1,EW,
1650,Bug Report,Fieldcraft,BTN,80,Labyrinthos,1,EW,
1651,Don't Have a Yakow,Fieldcraft,BTN,82,Thavnair,1,EW,
1652,Soup for the Stars,Fieldcraft,BTN,82,Thavnair,1,EW,
1653,Explosive Palms,Fieldcraft,BTN,82,Thavnair,1,EW,
1654,Beet It,Fieldcraft,BTN,84,Garlemald,1,EW,
1655,Into the Pines,Fieldcraft,BTN,84,Garlemald,1,EW,
1656,Through the Fires and Flames,Fieldcraft,BTN,84,Garlemald,1,EW,
1657,Tea Off,Fieldcraft,BTN,86,Thavnair,1,EW,
1658,When Size Matters,Fieldcraft,BTN,86,Thavnair,1,EW,
1659,In Case of Emergency,Fieldcraft,BTN,86,Thavnair,1,EW,
1660,A Natural Style,Fieldcraft,BTN,88,Labyrinthos,1,EW,
1661,Wood Envy,Fieldcraft,BTN,88,Labyrinthos,1,EW,
1662,Poisonous Palms,Fieldcraft,BTN,88,Labyrinthos,1,EW,
1663,One Man's Rock,Fieldcraft,MIN,80,Labyrinthos,1,EW,
1664,Explosive Progress,Fieldcraft,MIN,80,Labyrinthos,1,EW,
1665,An Unstable Foundation,Fieldcraft,MIN,80,Labyrinthos,1,EW,
1666,The Gall on That Giant,Fieldcraft,MIN,82,Thavnair,1,EW,
1667,Just in Lime,Fieldcraft,MIN,82,Thavnair,1,EW,
1668,To Boldly Gall,Fieldcraft,MIN,82,Thavnair,1,EW,
1669,Training Up,Fieldcraft,MIN,84,Garlemald,1,EW,
1670,A Rock After My Own Heart,Fieldcraft,MIN,84,Garlemald,1,EW,
1671,March for Magitek,Fieldcraft,MIN,84,Garlemald,1,EW,
1672,Stone Cold,Fieldcraft,MIN,86,Thavnair,1,EW,
1673,Sand in My Boots,Fieldcraft,MIN,86,Thavnair,1,EW,
1674,Enriching the Soil,Fieldcraft,MIN,86,Thavnair,1,EW,
1675,Rocks of a Feather,Fieldcraft,MIN,88,Labyrinthos,1,EW,
1676,The Final Touch,Fieldcraft,MIN,88,Labyrinthos,1,EW,
1677,Reactionary Reactors,Fieldcraft,MIN,88,Labyrinthos,1,EW,
1678,Fish for Thought,Fieldcraft,FSH,80,Old Sharlayan,1,EW,
1679,Crabs for the Crabby,Fieldcraft,FSH,80,Old Sharlayan,1,EW,
1680,Water Works,Fieldcraft,FSH,82,Old Sharlayan,1,EW,
1681,Fishing for the Future,Fieldcraft,FSH,82,Old Sharlayan,1,EW,
1682,Making Waves,Fieldcraft,FSH,84,Old Sharlayan,1,EW,
1683,What Would You Do for a Pickle,Fieldcraft,FSH,84,Old Sharlayan,1,EW,
1684,Fungi of the Firmament,Fieldcraft,FSH,86,Old Sharlayan,1,EW,
1685,Simple as Salt,Fieldcraft,FSH,86,Old Sharlayan,1,EW,
1686,Plumbing the Past,Fieldcraft,FSH,88,Old Sharlayan,1,EW,
1687,What's in the Air,Fieldcraft,FSH,88,Old Sharlayan,1,EW,
1688,Hull Lotta Damage,Tradecraft,CRP,90,Tuliyollal,1,DT,
1689,Yimepi's Country Charms,Tradecraft,CRP,90,Tuliyollal,1,DT,
1690,Wood You Be Quiet,Tradecraft,CRP,92,Tuliyollal,1,DT,
1691,The Wing's Wings,Tradecraft,CRP,92,Tuliyollal,1,DT,
1692,Turali Quality,Tradecraft,CRP,94,Tuliyollal,1,DT,
1693,Lament of the Lazylump,Tradecraft,CRP,94,Tuliyollal,1,DT,
1694,Bow Out,Tradecraft,CRP,96,Tuliyollal,1,DT,
1695,Weaving a Path,Tradecraft,CRP,96,Tuliyollal,1,DT,
1696,Spear Pressure,Tradecraft,CRP,98,Tuliyollal,1,DT,
1697,No Greater Treasure,Tradecraft,CRP,98,Tuliyollal,1,DT,
1698,Always Be Prepaired,Tradecraft,BSM,90,Tuliyollal,1,DT,
1699,Paring Is Caring,Tradecraft,BSM,90,Tuliyollal,1,DT,
1700,Ruthenium Supremium,Tradecraft,BSM,92,Tuliyollal,1,DT,
1701,Axes to the Maxes,Tradecraft,BSM,92,Tuliyollal,1,DT,
1702,Maintaining the Maintainers,Tradecraft,BSM,94,Tuliyollal,1,DT,
1703,Dagger Swagger,Tradecraft,BSM,94,Tuliyollal,1,DT,
1704,Bladewinner,Tradecraft,BSM,96,Tuliyollal,1,DT,
1705,Maul Me,Tradecraft,BSM,96,Tuliyollal,1,DT,
1706,Ceremonial Teeth,Tradecraft,BSM,98,Tuliyollal,1,DT,
1707,Awl Dreams Come True,Tradecraft,BSM,98,Tuliyollal,1,DT,
1708,"Don't Bore Me, Ore Me",Tradecraft,ARM,90,Tuliyollal,1,DT,
1709,Shielding My Students,Tradecraft,ARM,90,Tuliyollal,1,DT,
1710,Brace for More Vambraces,Tradecraft,ARM,92,Tuliyollal,1,DT,
1711,Forgiveness for My Shins,Tradecraft,ARM,92,Tuliyollal,1,DT,
1712,Metal with Mettle,Tradecraft,ARM,94,Tuliyollal,1,DT,
1713,Odd Instruments,Tradecraft,ARM,94,Tuliyollal,1,DT,
1714,Don't Ask about the Rivets,Tradecraft,ARM,96,Tuliyollal,1,DT,
1715,Backing up My Words,Tradecraft,ARM,96,Tuliyollal,1,DT,
1716,A Hand for a Deckhand,Tradecraft,ARM,98,Tuliyollal,1,DT,
1717,Essays on Equipment,Tradecraft,ARM,98,Tuliyollal,1,DT,
1718,On Board for Lar,Tradecraft,GSM,90,Tuliyollal,1,DT,
1719,Pendulums of Our Own,Tradecraft,GSM,90,Tuliyollal,1,DT,
1720,Guaranteed Gem,Tradecraft,GSM,92,Tuliyollal,1,DT,
1721,Fan of the Foreign,Tradecraft,GSM,92,Tuliyollal,1,DT,
1722,Shiny and Good,Tradecraft,GSM,94,Tuliyollal,1,DT,
1723,Sew Excited,Tradecraft,GSM,94,Tuliyollal,1,DT,
1724,Orders Anonymous,Tradecraft,GSM,96,Tuliyollal,1,DT,
1725,Ringing Gratitude,Tradecraft,GSM,96,Tuliyollal,1,DT,
1726,The Right Rod,Tradecraft,GSM,98,Tuliyollal,1,DT,
1727,Mask Maker,Tradecraft,GSM,98,Tuliyollal,1,DT,
1728,Tenets of Tanning,Tradecraft,LTW,90,Tuliyollal,1,DT,
1729,The Perfect Accessory,Tradecraft,LTW,90,Tuliyollal,1,DT,
1730,Freezing Fingers,Tradecraft,LTW,92,Tuliyollal,1,DT,
1731,Dreams of Ja,Tradecraft,LTW,92,Tuliyollal,1,DT,
1732,Respect for Br'aax,Tradecraft,LTW,94,Tuliyollal,1,DT,
1733,Lending Artisans a Hand,Tradecraft,LTW,94,Tuliyollal,1,DT,
1734,Freezing Toes,Tradecraft,LTW,96,Tuliyollal,1,DT,
1735,Giving Gatherers Their Gear,Tradecraft,LTW,96,Tuliyollal,1,DT,
1736,Worqor Zormor or Bust,Tradecraft,LTW,98,Tuliyollal,1,DT,
1737,Just Generally Freezing,Tradecraft,LTW,98,Tuliyollal,1,DT,
1738,Comfy Cabins,Tradecraft,WVR,90,Tuliyollal,1,DT,
1739,Begin with the Basics,Tradecraft,WVR,90,Tuliyollal,1,DT,
1740,Cloth for Canvas,Tradecraft,WVR,92,Tuliyollal,1,DT,
1741,In Line with Linen,Tradecraft,WVR,92,Tuliyollal,1,DT,
1742,Weaving the Envelope,Tradecraft,WVR,94,Tuliyollal,1,DT,
1743,Traditional Trousers,Tradecraft,WVR,94,Tuliyollal,1,DT,
1744,"Halfgloves, Full Effort",Tradecraft,WVR,96,Tuliyollal,1,DT,
1745,Cruel Climates,Tradecraft,WVR,96,Tuliyollal,1,DT,
1746,Glamorous Gloves,Tradecraft,WVR,98,Tuliyollal,1,DT,
1747,Silk for Sunperch,Tradecraft,WVR,98,Tuliyollal,1,DT,
1748,Fast-forwarding Flora,Tradecraft,ALC,90,Tuliyollal,1,DT,
1749,"Big Brush, Big Dreams",Tradecraft,ALC,90,Tuliyollal,1,DT,
1750,Binding Spells,Tradecraft,ALC,92,Tuliyollal,1,DT,
1751,For Tired Minds,Tradecraft,ALC,92,Tuliyollal,1,DT,
1752,I Like Big Brush and I Cannot Lie,Tradecraft,ALC,94,Tuliyollal,1,DT,
1753,Cutting Edge of Culinary Quality,Tradecraft,ALC,94,Tuliyollal,1,DT,
1754,All-night Crafting,Tradecraft,ALC,96,Tuliyollal,1,DT,
1755,Something Salty and Ceremonial,Tradecraft,ALC,96,Tuliyollal,1,DT,
1756,Tome for Tradition,Tradecraft,ALC,98,Tuliyollal,1,DT,
1757,Remedy for Reason,Tradecraft,ALC,98,Tuliyollal,1,DT,
1758,More Mezcal,Tradecraft,CUL,90,Tuliyollal,1,DT,
1759,Friends Are Food,Tradecraft,CUL,90,Tuliyollal,1,DT,
1760,Don't Knock It Till You've Tried It,Tradecraft,CUL,92,Tuliyollal,1,DT,
1761,Not-so-secret Ingredient,Tradecraft,CUL,92,Tuliyollal,1,DT,
1762,Simple Is Hardest,Tradecraft,CUL,94,Tuliyollal,1,DT,
1763,Creative Chocolate,Tradecraft,CUL,94,Tuliyollal,1,DT,
1764,Bring Me Your Tacos,Tradecraft,CUL,96,Tuliyollal,1,DT,
1765,Najoothie,Tradecraft,CUL,96,Tuliyollal,1,DT,
1766,"Sweet, Sweet Bean Juice",Tradecraft,CUL,98,Tuliyollal,1,DT,
1767,Ocean Explosion,Tradecraft,CUL,98,Tuliyollal,1,DT,
1768,Reading Reeds,Fieldcraft,BTN,90,Kozama'uka,1,DT,
1769,Brushing Up on Flowers,Fieldcraft,BTN,90,Kozama'uka,1,DT,
1770,All Stars,Fieldcraft,BTN,90,Kozama'uka,1,DT,
1771,Evaluating Energies,Fieldcraft,BTN,92,Kozama'uka,1,DT,
1772,Plants Aquatic,Fieldcraft,BTN,92,Kozama'uka,1,DT,
1773,"First Beasts, Now Bugs",Fieldcraft,BTN,92,Kozama'uka,1,DT,
1774,Herbs for Hurts,Fieldcraft,BTN,94,Urqopacha,1,DT,
1775,Good Ear for Corn,Fieldcraft,BTN,94,Urqopacha,1,DT,
1776,Trusty Trees,Fieldcraft,BTN,94,Urqopacha,1,DT,
1777,Sip of Scalebud,Fieldcraft,BTN,96,Yak T'el,1,DT,
1778,Sacred Sap,Fieldcraft,BTN,96,Yak T'el,1,DT,
1779,New Start for the Cinderfield,Fieldcraft,BTN,96,Yak T'el,1,DT,
1780,Stopping Soapweed,Fieldcraft,BTN,98,Shaaloani,1,DT,
1781,Need for Nopales,Fieldcraft,BTN,98,Shaaloani,1,DT,
1782,Girth of the Earth,Fieldcraft,BTN,98,Shaaloani,1,DT,
1783,Tough Tuff,Fieldcraft,MIN,90,Urqopacha,1,DT,
1784,Strong Arm for Stone,Fieldcraft,MIN,90,Urqopacha,1,DT,
1785,Old and Bubbly,Fieldcraft,MIN,90,Urqopacha,1,DT,
1786,Abandoned Architecture,Fieldcraft,MIN,92,Urqopacha,1,DT,
1787,Mountain Fish,Fieldcraft,MIN,92,Urqopacha,1,DT,
1788,Gleamstone for Lazybones,Fieldcraft,MIN,92,Urqopacha,1,DT,
1789,Fuelgiving Passionwork,Fieldcraft,MIN,94,Kozama'uka,1,DT,
1790,Building the Banks,Fieldcraft,MIN,94,Kozama'uka,1,DT,
1791,Pebbles for a Path,Fieldcraft,MIN,94,Kozama'uka,1,DT,
1792,Sampled Starfall,Fieldcraft,MIN,96,Yak T'el,1,DT,
1793,Material for a Mindgenius,Fieldcraft,MIN,96,Yak T'el,1,DT,
1794,Vestiges of War,Fieldcraft,MIN,96,Yak T'el,1,DT,
1795,"Plains, Stone, Fish",Fieldcraft,MIN,98,Shaaloani,1,DT,
1796,Burning Rival,Fieldcraft,MIN,98,Shaaloani,1,DT,
1797,No Takebacks for Workshirk,Fieldcraft,MIN,98,Shaaloani,1,DT,
1798,Axing for Fish,Fieldcraft,FSH,90,Tuliyollal,1,DT,
1799,Full Moon Frogs,Fieldcraft,FSH,90,Tuliyollal,1,DT,
1800,Travel by Turtle,Fieldcraft,FSH,92,Tuliyollal,1,DT,
1801,Order for Odd Fish,Fieldcraft,FSH,92,Tuliyollal,1,DT,
1802,Perilous Peaks Poga,Fieldcraft,FSH,94,Tuliyollal,1,DT,
1803,Catch My Metaphor,Fieldcraft,FSH,94,Tuliyollal,1,DT,
1804,Starry-finned,Fieldcraft,FSH,96,Tuliyollal,1,DT,
1805,Eeling Cleanse,Fieldcraft,FSH,96,Tuliyollal,1,DT,
1806,Fish Tacos,Fieldcraft,FSH,98,Tuliyollal,1,DT,
1807,Hungry Hungry Whalaqee,Fieldcraft,FSH,98,Tuliyollal,1,DT,
